season,week,celebrity_name,judge_score,fan_vote,fan_vote_scaled,comprehensive_score,rank,judge_weight,fan_weight,fan_vote_cv,total_uncertainty,placement,is_eliminated,elimination_probability
9,3,Debi Mazar,17.0,0.0769230769230769,2.307692307692307,,11,,,1.8041124150158799e-16,0.1322875655532297,12,1,0.6553869705711982
9,3,Donny Osmond,21.0,0.0769230769230769,2.307692307692307,,10,,,1.8041124150158799e-16,0.1192143359639506,1,0,0.23687850454354545
9,3,Joanna Krupa,23.0,0.0769230769230769,2.307692307692307,,9,,,1.8041124150158799e-16,0.1876563618129357,4,0,0.0956482430565524
9,3,Kelly Osbourne,20.0,0.0769230769230769,2.307692307692307,,8,,,1.8041124150158799e-16,0.1372340117203939,3,0,0.2097995477973553
9,3,Louie Vito,20.0,0.0769230769230769,2.307692307692307,,7,,,1.8041124150158799e-16,0.181946629874307,8,0,0.15260823673685503
9,3,Mark Dacascos,18.0,0.0769230769230769,2.307692307692307,,6,,,1.8041124150158799e-16,0.2050578720957631,6,0,0.18217066736200924
9,3,Melissa Joan Hart,19.0,0.0769230769230769,2.307692307692307,,5,,,1.8041124150158799e-16,0.150230068194616,9,0,0.22807248892898724
9,3,Michael Irvin,14.0,0.0769230769230769,2.307692307692307,,4,,,1.8041124150158799e-16,0.1730900810212629,7,0,0.23790235265856563
9,3,Mya,27.0,0.0769230769230769,2.307692307692307,,3,,,1.8041124150158799e-16,0.0835017560482562,2,0,0.2324705534136129
9,3,Natalie Coughlin,26.0,0.0769230769230769,2.307692307692307,,2,,,1.8041124150158799e-16,0.1062272988307456,10,0,0.3018830584646456
9,3,Tom DeLay,15.0,0.0769230769230769,2.307692307692307,,1,,,1.8041124150158799e-16,0.1424473510342305,13,1,0.582147398945596
9,4,Aaron Carter,18.0,0.1074951390352458,3.2248541710573737,0.821459169870565,6,0.3205675953501257,0.6794324046498743,0.0412758829387833,0.2377091907512826,5,0,0.0
9,4,Chuck Liddell,17.0,0.0165490699880847,0.496472099642541,0.0,11,0.3205675953501257,0.6794324046498743,0.0241008568862518,0.1501226069196546,11,1,0.9981314104227305
9,4,Donny Osmond,24.0,0.0981983456644774,2.9459503699343217,0.875955324775965,4,0.3205675953501257,0.6794324046498743,0.0444577267956007,0.1636720627595511,1,0,0.0005567698487712665
9,4,Joanna Krupa,26.0,0.093644450689585,2.80933352068755,0.8813419479021118,3,0.3205675953501257,0.6794324046498743,0.0312615002221984,0.2189178620351339,4,0,0.0
9,4,Kelly Osbourne,23.0,0.098103099852353,2.94309299557059,0.8524273421713989,5,0.3205675953501257,0.6794324046498743,0.0417457333379633,0.178979745058357,3,0,0.0005567698487712665
9,4,Louie Vito,16.0,0.1025807577739993,3.0774227332199797,0.7329138847813957,9,0.3205675953501257,0.6794324046498743,0.0397974754479868,0.2217441053222936,8,0,0.0
9,4,Mark Dacascos,22.0,0.0944664369192627,2.833993107577881,0.7977955449032503,8,0.3205675953501257,0.6794324046498743,0.0484042676997663,0.2534621397955293,6,0,0.0
9,4,Melissa Joan Hart,28.0,0.1019874104000241,3.059622312000723,0.9999999999996908,1,0.3205675953501257,0.6794324046498743,0.0299923075505876,0.1802223757452034,9,0,0.0
9,4,Michael Irvin,16.0,0.1002586053806826,3.007758161420478,0.7125187166339573,10,0.3205675953501257,0.6794324046498743,0.0347181515890703,0.207808232610333,7,0,0.005
9,4,Mya,28.0,0.0954745961031559,2.8642378830946766,0.9427987831114448,2,0.3205675953501257,0.6794324046498743,0.0325674053632133,0.1160691614114694,2,0,0.0
9,4,Natalie Coughlin,24.0,0.0912420881931289,2.737262645793867,0.8148594030727431,7,0.3205675953501257,0.6794324046498743,0.0465722638551986,0.152799562685944,10,0,0.003085613422691309
9,5,Aaron Carter,24.0,0.1065435208731264,3.196305626193792,0.7650196207505882,6,0.3820841490693618,0.6179158509306382,0.0332370259459506,0.2296703337584499,5,0,0.0005567698487712665
9,5,Donny Osmond,29.0,0.1018186828509808,3.054560485529424,0.9999999999996684,1,0.3820841490693618,0.6179158509306382,0.0533602353145918,0.1725745712785422,1,0,0.0042997262773722626
9,5,Joanna Krupa,24.0,0.1101112147275083,3.303336441825249,0.7905130702799159,5,0.3820841490693618,0.6179158509306382,0.0504647408817831,0.2381211026947186,4,0,0.004856496126143529
9,5,Kelly Osbourne,24.0,0.1116395843257799,3.3491875297733973,0.8014342464811308,4,0.3820841490693618,0.6179158509306382,0.0445028896747742,0.1817369013951679,3,0,0.0005567698487712665
9,5,Louie Vito,22.0,0.1126697144326592,3.380091432979776,0.7012982385911934,8,0.3820841490693618,0.6179158509306382,0.040535399703075,0.2224820295773818,8,0,0.0
9,5,Mark Dacascos,26.0,0.1070398172204136,3.211194516612408,0.8760629198369745,3,0.3820841490693618,0.6179158509306382,0.0424920063429429,0.2475498784387058,6,0,0.0
9,5,Melissa Joan Hart,23.0,0.1128932753296226,3.386798259888678,0.7566441963506477,7,0.3820841490693618,0.6179158509306382,0.0387649107364358,0.1889949789310516,9,0,0.0005567698487712665
9,5,Michael Irvin,21.0,0.1102478035382974,3.307434106148922,0.6302436670902207,9,0.3820841490693618,0.6179158509306382,0.0363841520013193,0.209474233022582,7,0,0.0
9,5,Mya,27.0,0.1125102135355948,3.375306406067844,0.9689008652451836,2,0.3820841490693618,0.6179158509306382,0.0383579725645949,0.121859728612851,2,0,0.0
9,5,Natalie Coughlin,22.0,0.0145261731660163,0.435785194980489,0.0,10,0.3820841490693618,0.6179158509306382,0.0474895127196748,0.1537168115504202,10,1,0.9938316841453582
9,6,Aaron Carter,32.9998,0.1111111111111111,3.333333333333333,,9,,,1.249000902703301e-16,0.1964333078124994,5,0,0.14188912360878234
9,6,Donny Osmond,30.9999,0.1111111111111111,3.333333333333333,,8,,,1.249000902703301e-16,0.1192143359639505,1,0,0.17928803491758946
9,6,Joanna Krupa,35.9999,0.1111111111111111,3.333333333333333,,7,,,1.249000902703301e-16,0.1876563618129357,4,0,0.25827972687809403
9,6,Kelly Osbourne,24.9998,0.1111111111111111,3.333333333333333,,6,,,1.249000902703301e-16,0.1372340117203938,3,0,0.3628889468527063
9,6,Louie Vito,24.0,0.1111111111111111,3.333333333333333,,5,,,1.249000902703301e-16,0.181946629874307,8,1,0.5440590274613112
9,6,Mark Dacascos,32.0,0.1111111111111111,3.333333333333333,,4,,,1.249000902703301e-16,0.2050578720957631,6,0,0.42032980583832
9,6,Melissa Joan Hart,23.9999,0.1111111111111111,3.333333333333333,,3,,,1.249000902703301e-16,0.1502300681946159,9,1,0.6112899445520569
9,6,Michael Irvin,21.9998,0.1111111111111111,3.333333333333333,,2,,,1.249000902703301e-16,0.1730900810212628,7,0,0.4705141277917052
9,6,Mya,33.0,0.1111111111111111,3.333333333333333,,1,,,1.249000902703301e-16,0.0835017560482562,2,0,0.310431896235531
9,7,Aaron Carter,26.5,0.1428571428571428,4.285714285714284,,7,,,0.0,0.1964333078124993,5,0,0.22347575729237035
9,7,Donny Osmond,26.0,0.1428571428571428,4.285714285714284,,6,,,0.0,0.1192143359639504,1,0,0.41441024134973503
9,7,Joanna Krupa,27.5,0.1428571428571428,4.285714285714284,,5,,,0.0,0.1876563618129355,4,0,0.6149912673977309
9,7,Kelly Osbourne,26.0,0.1428571428571428,4.285714285714284,,4,,,0.0,0.1372340117203937,3,0,0.7114620030935142
9,7,Mark Dacascos,21.5,0.1428571428571428,4.285714285714284,,3,,,0.0,0.2050578720957629,6,1,0.6241483601835014
9,7,Michael Irvin,23.5,0.1428571428571428,4.285714285714284,,2,,,0.0,0.1730900810212627,7,1,0.7542711756052914
9,7,Mya,24.5,0.1428571428571428,4.285714285714284,,1,,,0.0,0.0835017560482561,2,0,0.4901245239919567
9,8,Aaron Carter,25.0,0.0520147151849001,1.560441455547003,0.0,5,0.4752065061444976,0.5247934938555024,0.0456641946726337,0.242097502485133,5,1,0.974673201689019
9,8,Donny Osmond,25.0,0.251504856417159,7.545145692514769,0.5838873238695069,4,0.4752065061444976,0.5247934938555024,0.0352779577643699,0.1544922937283203,1,0,0.02279120412035218
9,8,Joanna Krupa,26.0,0.2395808947633313,7.18742684289994,0.666767344384659,2,0.4752065061444976,0.5247934938555024,0.0349483522007543,0.2226047140136898,4,0,0.006603982300884956
9,8,Kelly Osbourne,25.5,0.2443090521351008,7.329271564053023,0.6217160585477403,3,0.4752065061444976,0.5247934938555024,0.0254666646652154,0.1627006763856091,3,0,0.04725827363218207
9,8,Mya,29.5,0.2125904814995087,6.377714444985261,0.9999999999995808,1,0.4752065061444976,0.5247934938555024,0.0460565418205164,0.1295582978687725,2,0,0.001603982300884956
9,9,Donny Osmond,24.666600000000003,0.2973627862934055,8.920883588802166,0.1111509031718087,3,0.5467145399717561,0.4532854600282439,0.0331618759257899,0.1523762118897403,1,0,0.19720983713585327
9,9,Joanna Krupa,27.0,0.0792691684879582,2.378075054638746,0.0,4,0.5467145399717561,0.4532854600282439,0.0377339700414689,0.2253903318544045,4,1,0.9406437124613037
9,9,Kelly Osbourne,25.9998,0.314142539460248,9.42427618380744,0.4191141460414199,2,0.5467145399717561,0.4532854600282439,0.0333238108191443,0.170557822539538,3,0,0.1810009679055351
9,9,Mya,28.9999,0.3092255057583878,9.276765172751634,0.9999999999994276,1,0.5467145399717561,0.4532854600282439,0.039158881442219,0.1226606374904751,2,0,0.066955680891664
9,10,Donny Osmond,28.9998,0.3531850385871307,10.59555115761392,0.999999999999584,1,0.2775953203466203,0.7224046796533797,0.030415926739353,0.1496302627033034,1,0,0.5523865888001608
9,10,Kelly Osbourne,25.2222,0.3145476430223888,9.436429290671663,0.0,3,0.2775953203466203,0.7224046796533797,0.0247631393911744,0.1619971511115681,3,0,0.9479471969883292
9,10,Mya,28.3332,0.3322673183904804,9.968019551714413,0.5552864632821107,2,0.2775953203466203,0.7224046796533797,0.0230696644739779,0.106571420522234,2,0,0.8566333637746846
10,1,Aiden Turner,15.0,0.0879530738538405,2.638592215615215,0.0,11,0.4066374232918067,0.5933625767081934,0.0169797911299106,0.146723741333336,9,0,0.10252591905275599
10,1,Buzz Aldrin,14.0,0.0890894415690522,2.672683247071566,0.0459984528374816,10,0.4066374232918067,0.5933625767081934,0.0152563534936101,0.092179430416687,10,0,0.020839908235986405
10,1,Chad Ochocinco,18.0,0.0885389051416291,2.656167154248873,0.1619547522570872,8,0.4066374232918067,0.5933625767081934,0.0178992589584443,0.2348387536093041,4,0,0.01497900525609668
10,1,Erin Andrews,21.0,0.0935992423111402,2.8079772693342058,0.6598670921112666,3,0.4066374232918067,0.5933625767081934,0.0138438885440079,0.1826910939859775,3,0,0.0
10,1,Evan Lysacek,23.0,0.0939558450847964,2.818675352543892,0.7652877658002638,2,0.4066374232918067,0.5933625767081934,0.0129919312473089,0.0806296001595559,2,0,0.0061915185618426705
10,1,Jake Pavelka,20.0,0.0904207428773063,2.712622286319189,0.3818940503270304,5,0.4066374232918067,0.5933625767081934,0.0139221394121925,0.1194328385501163,7,0,0.014455129515547836
10,1,Kate Gosselin,16.0,0.0886205755953455,2.658617267860365,0.0894407771105917,9,0.4066374232918067,0.5933625767081934,0.0163420527728029,0.0519084526108007,8,0,0.07644078476585442
10,1,Nicole Scherzinger,25.0,0.0960344385778728,2.881033157336184,0.9999999999996888,1,0.4066374232918067,0.5933625767081934,0.0171406592588853,0.1439204791730806,1,0,0.004085716459870056
10,1,Niecy Nash,18.0,0.0902325566796495,2.7069767003894847,0.2891185330150187,7,0.4066374232918067,0.5933625767081934,0.0135231494992204,0.1580688993293541,5,0,0.004018332978043061
10,1,Pamela Anderson,21.0,0.0904979717211127,2.7149391516333807,0.4270155966718714,4,0.4066374232918067,0.5933625767081934,0.0136563982407385,0.1835059623097852,6,0,0.01755299094901171
10,1,Shannen Doherty,18.0,0.0910572065882541,2.731716197647623,0.3510354018783845,6,0.4066374232918067,0.5933625767081934,0.0157041713634454,0.0901364641199241,11,0,0.0084449906804726
10,2,Aiden Turner,19.0,0.0952981677663818,2.858945032991454,0.6410750653272083,6,0.3715259924680719,0.6284740075319282,0.0505564009279462,0.1803003511313716,9,0,0.0
10,2,Buzz Aldrin,12.0,0.118001511942408,3.54004535827224,0.6143748331849747,8,0.3715259924680719,0.6284740075319282,0.0511468648166435,0.1280699417397204,10,0,0.020574580762533566
10,2,Chad Ochocinco,16.0,0.0987830978291276,2.963492934873828,0.5796254810931645,10,0.3715259924680719,0.6284740075319282,0.0648662508639563,0.2818057455148161,4,0,0.0
10,2,Erin Andrews,23.0,0.1066930706109287,3.200792118327861,0.8514578922254873,2,0.3715259924680719,0.6284740075319282,0.0772267426810267,0.2460739481229963,3,0,0.0005567698487712665
10,2,Evan Lysacek,24.0,0.08875900490961,2.6627701472883,0.7376380827402356,3,0.3715259924680719,0.6284740075319282,0.0620387770777175,0.1296764459899645,2,0,0.0005567698487712665
10,2,Jake Pavelka,20.0,0.0876462965228416,2.6293888956852483,0.6095885990633816,9,0.3715259924680719,0.6284740075319282,0.0607195246565376,0.1662302237944614,7,0,0.0
10,2,Kate Gosselin,15.0,0.1077583225837812,3.232749677513436,0.6217085295633655,7,0.3715259924680719,0.6284740075319282,0.0574937701252528,0.0930601699632506,8,0,0.0
10,2,Nicole Scherzinger,28.0,0.1066453132275671,3.199359396827013,0.9999999999996582,1,0.3715259924680719,0.6284740075319282,0.067572069838438,0.1943518897526333,1,0,0.0
10,2,Niecy Nash,21.0,0.0894509924336019,2.6835297730080567,0.6538243720947345,5,0.3715259924680719,0.6284740075319282,0.0551201894527953,0.199665939282929,5,0,0.001692404381397019
10,2,Pamela Anderson,22.0,0.089446360007787,2.6833908002336098,0.6835721823135577,4,0.3715259924680719,0.6284740075319282,0.0701908871432606,0.2400404512123073,6,0,0.0
10,2,Shannen Doherty,20.0,0.0115178621659647,0.345535864978941,0.0,11,0.3715259924680719,0.6284740075319282,0.0718389112636032,0.1462712040200819,11,1,0.988350124037101
10,3,Aiden Turner,20.0,0.1106126438031046,3.318379314093138,0.7972872781667929,5,0.4173309648103215,0.5826690351896784,0.0263352240776757,0.1560791742811011,9,0,0.006760255725589788
10,3,Buzz Aldrin,13.0,0.0218736489517814,0.656209468553442,0.0,10,0.4173309648103215,0.5826690351896784,0.0245138565339002,0.1014369334569771,10,1,0.9633733947831147
10,3,Chad Ochocinco,20.0,0.1076113030387079,3.2283390911612373,0.7781889469293186,7,0.4173309648103215,0.5826690351896784,0.0403573795587793,0.2572968742096391,4,0,0.0
10,3,Erin Andrews,23.0,0.1098711988168359,3.2961359645050767,0.892262438445276,2,0.4173309648103215,0.5826690351896784,0.0293008225302332,0.1981480279722028,3,0,0.011553424607839657
10,3,Evan Lysacek,26.0,0.111135390591435,3.33406171774305,0.9999999999997128,1,0.4173309648103215,0.5826690351896784,0.0242890619319644,0.0919267308442114,2,0,0.03790029394118291
10,3,Jake Pavelka,21.0,0.1132975031502836,3.398925094508508,0.8476028112423887,4,0.4173309648103215,0.5826690351896784,0.030071443504676,0.1355821426425998,7,0,0.0019422310756972109
10,3,Kate Gosselin,15.0,0.111846938534011,3.3554081560203297,0.6389861372770503,9,0.4173309648103215,0.5826690351896784,0.0248250938770054,0.0603914937150032,8,0,0.021702707347556426
10,3,Nicole Scherzinger,23.0,0.1095995455605174,3.287986366815522,0.8905338363710119,3,0.4173309648103215,0.5826690351896784,0.0260313811494121,0.1528112010636074,1,0,0.006713999685809788
10,3,Niecy Nash,21.0,0.1008803909714207,3.026411729142621,0.7685894168894583,8,0.4173309648103215,0.5826690351896784,0.0430145698665913,0.187560319696725,5,0,0.0
10,3,Pamela Anderson,21.0,0.1032714365819022,3.098143097457066,0.7838042773993291,6,0.4173309648103215,0.5826690351896784,0.0308221634727307,0.2006717275417774,6,0,0.0
10,4,Aiden Turner,16.5,0.0212483012103365,0.637449036310095,0.0,9,0.271552134644845,0.7284478653551549,0.0259953448555666,0.155739295058992,9,1,0.9798133511673152
10,4,Chad Ochocinco,22.0,0.115188637537018,3.45565912611054,0.8413291397349566,6,0.271552134644845,0.7284478653551549,0.03292848278484,0.2498679774356998,4,0,0.0
10,4,Erin Andrews,19.5,0.1247207306998114,3.741621920994342,0.847188573377532,5,0.271552134644845,0.7284478653551549,0.0410305598620899,0.2098777653040595,3,0,0.0
10,4,Evan Lysacek,26.0,0.1225430822601301,3.676292467803903,0.9999999999996692,1,0.271552134644845,0.7284478653551549,0.0386745083430237,0.1063121772552707,2,0,0.0
10,4,Jake Pavelka,19.0,0.1311444914566907,3.934334743700721,0.881941279010825,4,0.271552134644845,0.7284478653551549,0.0326874668416095,0.1381981659795333,7,0,0.0
10,4,Kate Gosselin,16.0,0.1336592691924487,4.009778075773461,0.8226357382005866,7,0.271552134644845,0.7284478653551549,0.0251118182692182,0.060678218107216,8,0,0.013722890605157401
10,4,Nicole Scherzinger,25.0,0.1133985172140507,3.4019555164215207,0.9060216069008316,2,0.271552134644845,0.7284478653551549,0.0462645040690407,0.173044323983236,1,0,0.0
10,4,Niecy Nash,18.0,0.12051777209366,3.6155331628098,0.7769449124362764,8,0.271552134644845,0.7284478653551549,0.0345841358449537,0.1791298856750874,5,0,0.0
10,4,Pamela Anderson,23.5,0.1175791983358534,3.527375950075602,0.8980998776883284,3,0.271552134644845,0.7284478653551549,0.0360175781945604,0.2058671422636071,6,0,0.0005567698487712665
10,5,Chad Ochocinco,18.0,0.1429761334015095,4.289284002045285,0.6752752518706273,7,0.4571694657771727,0.5428305342228273,0.0321044068830755,0.2490439015339353,4,0,0.008482294840432527
10,5,Erin Andrews,22.0,0.1339909278425465,4.019727835276394,0.7714912754141064,5,0.4571694657771727,0.5428305342228273,0.0303917130611201,0.1992389185030897,3,0,0.0036231419784725784
10,5,Evan Lysacek,27.0,0.141632098810501,4.24896296431503,0.9847434874655048,2,0.4571694657771727,0.5428305342228273,0.0388393798911902,0.1064770488034372,2,0,0.005622315278928017
10,5,Jake Pavelka,23.0,0.1325173181497676,3.975519544493028,0.7993521899323772,3,0.4571694657771727,0.5428305342228273,0.0399071897849148,0.1454178889228386,7,0,0.00435983025410133
10,5,Kate Gosselin,15.0,0.0273005975608319,0.819017926824957,0.0,8,0.4571694657771727,0.5428305342228273,0.0395352189655191,0.0751016188035169,8,1,0.9825460993846474
10,5,Nicole Scherzinger,29.0,0.1304715974432826,3.914147923298478,0.9999999999996608,1,0.4571694657771727,0.5428305342228273,0.030985448269759,0.1577652681839542,1,0,0.05792053028153111
10,5,Niecy Nash,18.0,0.1478109095449153,4.434327286347459,0.6990952969266648,6,0.4571694657771727,0.5428305342228273,0.0323089885646352,0.1768547383947689,5,0,0.0036231419784725784
10,5,Pamela Anderson,21.0,0.143300417246645,4.299012517399349,0.7822362864322018,4,0.4571694657771727,0.5428305342228273,0.027522224595452,0.1973717886644987,6,0,0.0075961129596542375
10,6,Chad Ochocinco,30.9999,0.157289799300245,4.71869397900735,0.7749242165315819,3,0.3554923120102258,0.6445076879897741,0.0337283607417536,0.2506678553926134,4,0,0.0
10,6,Erin Andrews,34.0,0.1560998818275348,4.682996454826044,0.8618534975648721,2,0.3554923120102258,0.6445076879897741,0.0431327450706659,0.2119799505126355,3,0,0.0
10,6,Evan Lysacek,27.0,0.161610269396043,4.8483080818812905,0.6718871672646243,5,0.3554923120102258,0.6445076879897741,0.0371296313574669,0.1047673002697139,2,0,0.0
10,6,Jake Pavelka,24.9999,0.0319020219044747,0.9570606571342408,0.0,7,0.3554923120102258,0.6445076879897741,0.0317478315908173,0.1372585307287411,7,1,0.9920555742305887
10,6,Nicole Scherzinger,35.9999,0.1723541631373475,5.170624894120425,0.9999999999996674,1,0.3554923120102258,0.6445076879897741,0.0433959130406159,0.1701757329548112,1,0,0.0
10,6,Niecy Nash,25.9998,0.161012500015145,4.8303750004543495,0.6382274899668756,6,0.3554923120102258,0.6445076879897741,0.0354799101638939,0.1800256599940276,5,0,0.0
10,6,Pamela Anderson,29.9998,0.1597313644192098,4.791940932576294,0.7555659130082236,4,0.3554923120102258,0.6445076879897741,0.0363607155852985,0.2062102796543452,6,0,0.0
10,7,Chad Ochocinco,26.0,0.1942926197349669,5.828778592049007,0.8063934432902097,3,0.4100156884305536,0.5899843115694463,0.0603612886301737,0.2773007832810334,4,0,0.0
10,7,Erin Andrews,25.5,0.1972903864324677,5.918711592974032,0.7164495518493679,4,0.4100156884305536,0.5899843115694463,0.034065781425935,0.2029129868679046,3,0,0.0
10,7,Evan Lysacek,27.0,0.1914456261484415,5.743368784453245,0.9999999999995548,1,0.4100156884305536,0.5899843115694463,0.0443540958565432,0.1119917647687902,2,0,0.008771508603441378
10,7,Nicole Scherzinger,27.0,0.1801197532121775,5.403592596365325,0.9506510640911876,2,0.4100156884305536,0.5899843115694463,0.0430084738453309,0.1697882937595262,1,0,0.0
10,7,Niecy Nash,24.5,0.2039906415643489,6.119719246930467,0.5396323727103015,5,0.4100156884305536,0.5899843115694463,0.0452851312229595,0.1898308810530932,5,0,0.0042997262773722626
10,7,Pamela Anderson,25.5,0.0328609729075973,0.9858291872279188,0.0,6,0.4100156884305536,0.5899843115694463,0.0393809159073026,0.2092304799763493,6,1,0.9992108541143339
10,8,Chad Ochocinco,22.5,0.2418530567696385,7.255591703089155,0.7186809421083195,4,0.3610396253903433,0.6389603746096567,0.0375429802081446,0.2544824748590044,4,0,0.0
10,8,Erin Andrews,26.5,0.2515852105129296,7.547556315387887,0.9557180718763436,2,0.3610396253903433,0.6389603746096567,0.0405517933829313,0.2093989988249009,3,0,0.013713852287466277
10,8,Evan Lysacek,26.5,0.2300006004139316,6.900018012417949,0.8785350247035036,3,0.3610396253903433,0.6389603746096567,0.0446913113468338,0.1123289802590808,2,0,0.003771508603441377
10,8,Nicole Scherzinger,29.5,0.2215515504073391,6.646546512220173,0.9999999999995902,1,0.3610396253903433,0.6389603746096567,0.031527601094334,0.1583074210085293,1,0,0.02104722485520946
10,8,Niecy Nash,21.5,0.0550095818961609,1.650287456884827,0.0,5,0.3610396253903433,0.6389603746096567,0.0404293695239947,0.1849751193541284,5,1,0.9713707159553523
10,9,Chad Ochocinco,26.0,0.0815178808244105,2.445536424732315,0.0,4,0.5157136629381162,0.4842863370618838,0.0410406274205925,0.2579801220714522,4,1,0.9299893915046799
10,9,Erin Andrews,28.0,0.2987757097848621,8.963271293545864,0.7387617353141935,3,0.5157136629381162,0.4842863370618838,0.0308283437394508,0.1996755491814204,3,0,0.06538931738267242
10,9,Evan Lysacek,29.5,0.3014534590473932,9.043603771421797,0.9657100528667748,2,0.5157136629381162,0.4842863370618838,0.0326618081437044,0.1002994770559514,2,0,0.09403684969699419
10,9,Nicole Scherzinger,29.5,0.3182529503433342,9.547588510300026,0.9999999999995888,1,0.5157136629381162,0.4842863370618838,0.0312921747595301,0.1580719946737254,1,0,0.132821165169962
10,10,Erin Andrews,26.9998,0.3296266537481634,9.888799612444902,0.0,3,0.6671689461444648,0.3328310538555352,0.0182991640149649,0.1871463694569345,3,0,0.9148868997069983
10,10,Evan Lysacek,26.8887,0.3380266771677404,10.14080031503221,0.4377949687853456,2,0.6671689461444648,0.3328310538555352,0.0278319214428257,0.0954695903550727,2,0,0.7808411445383954
10,10,Nicole Scherzinger,28.7777,0.332346669084096,9.97040007252288,0.9999999999993862,1,0.6671689461444648,0.3328310538555352,0.0247652259604772,0.1515450458746725,1,0,0.7664088196394916
11,1,Audrina Patridge,19.0,0.0888181582552418,2.6645447476572537,,12,,,0.0373809456509218,0.2168251314989066,7,0,0.01374025149610011
11,1,Brandy,23.0,0.0926477913471678,2.779433740415034,,11,,,0.0489564482908843,0.2483109965584019,4,0,0.017741674672966626
11,1,Bristol Palin,18.0,0.0888535393643957,2.665606180931871,,10,,,0.0433965781975282,0.2757351270705488,3,0,0.03783462514575622
11,1,David Hasselhoff,15.0,0.0125159330447758,0.375477991343274,,9,,,0.0312493886815408,,12,1,0.9461700463775574
11,1,Florence Henderson,18.0,0.0859519744595044,2.578559233785132,,8,,,0.0414823899676056,0.1164448039114608,8,0,0.05689699538545703
11,1,Jennifer Grey,24.0,0.0904297077977035,2.712891233931105,,7,,,0.0466134968418944,0.1871672953590054,1,0,0.039827372714303796
11,1,Kurt Warner,19.0,0.088114284156779,2.6434285247033698,,6,,,0.0381021794451505,0.2709027179602887,5,0,0.06085275076321803
11,1,Kyle Massey,23.0,0.0901771410404045,2.705314231212135,,5,,,0.0324845374168814,0.2126902296187365,2,0,0.10013719723112981
11,1,Margaret Cho,15.0,0.0945556168925835,2.8366685067775053,,4,,,0.0391306970824899,0.1410160387041885,10,0,0.13850276907710574
11,1,Michael Bolton,16.0,0.0882024577674581,2.646073733023743,,3,,,0.0432786613512202,0.2453091702616623,11,0,0.060726244794471924
11,1,Rick Fox,22.0,0.0901520343425146,2.704561030275438,,2,,,0.0367607924506506,0.2512368983459228,6,0,0.0408429171894828
11,1,The Situation,15.0,0.0895813615314708,2.687440845944124,,1,,,0.0358379362359863,0.2002430271997505,9,0,0.09972410052448455
11,2,Audrina Patridge,23.0,0.0952292367471265,2.8568771024137947,0.9076618992007064,3,0.3380267282214754,0.6619732717785246,0.0310710040315656,0.2105151898795504,7,0,0.0005567698487712665
11,2,Brandy,21.0,0.096647044338454,2.89941133015362,0.8612872601752936,6,0.3380267282214754,0.6619732717785246,0.0273359683196295,0.2266905165871471,4,0,0.0009263809711028111
11,2,Bristol Palin,22.0,0.0959005968688108,2.8770179060643244,0.8841787864549929,4,0.3380267282214754,0.6619732717785246,0.0313625046371915,0.2637010535102121,3,0,0.007658600119139904
11,2,Florence Henderson,19.0,0.0977593943470611,2.932781830411833,0.8125060296695452,8,0.3380267282214754,0.6619732717785246,0.0245259334017434,0.0994883473455986,8,0,0.01943625742628873
11,2,Jennifer Grey,24.0,0.1032973234243133,3.098919702729399,0.999999999999732,1,0.3380267282214754,0.6619732717785246,0.0238654441567341,0.1644192426738451,1,0,0.02641657515404601
11,2,Kurt Warner,21.0,0.09884511215698,2.9653533647094,0.8786050534942628,5,0.3380267282214754,0.6619732717785246,0.0284072031853413,0.2612077417004795,5,0,0.015487947916551727
11,2,Kyle Massey,22.0,0.102006342856438,3.06019028569314,0.9322837840263418,2,0.3380267282214754,0.6619732717785246,0.0257037489564781,0.2059094411583332,2,0,0.0023972022043238657
11,2,Margaret Cho,18.0,0.0986295257450109,2.958885772350327,0.7905889650007385,9,0.3380267282214754,0.6619732717785246,0.0358453322568897,0.1377306738785883,10,0,0.0
11,2,Michael Bolton,12.0,0.0201954876882407,0.605864630647221,0.0,11,0.3380267282214754,0.6619732717785246,0.0227886661504128,0.2248191750608549,11,1,0.976593316938859
11,2,Rick Fox,21.0,0.0951518069321029,2.854554207963087,0.8495068173028145,7,0.3380267282214754,0.6619732717785246,0.0316652933679016,0.2461413992631737,6,0,0.0042997262773722626
11,2,The Situation,18.0,0.0963381288954619,2.890143866863857,0.7725358654931731,10,0.3380267282214754,0.6619732717785246,0.0312236749482805,0.1956287659120447,9,0,0.003027626084163187
11,3,Audrina Patridge,26.0,0.1119242812357746,3.357728437073238,0.9999999999997008,1,0.2755907925776854,0.7244092074223146,0.0372805080727512,0.216724693920736,7,0,0.0
11,3,Brandy,24.0,0.1116522581473577,3.349567744420731,0.932131216383374,2,0.2755907925776854,0.7244092074223146,0.0422110498525109,0.2415655981200285,4,0,0.0005567698487712665
11,3,Bristol Palin,19.0,0.1034701146025438,3.1041034380763137,0.7043747002409507,9,0.2755907925776854,0.7244092074223146,0.0354436608009047,0.2677822096739254,3,0,0.0
11,3,Florence Henderson,20.0,0.1134012273880388,3.4020368216411643,0.8141472163695174,7,0.2755907925776854,0.7244092074223146,0.0397834000080728,0.114745813951928,8,0,0.0
